sequence_id	protein_id	start	end	strand	average_p	max_p
BA000007.3	BA000007.3_2856	2902931	2903509	-	0.27637582152401863	0.27637582152401863
BA000007.3	BA000007.3_2857	2903506	2904249	-	0.0003946907931167593	0.0003946907931167593
BA000007.3	BA000007.3_2858	2904260	2904958	-	0.02073099445550828	0.02073099445550828
BA000007.3	BA000007.3_2859	2904958	2905287	-	0.017442356141875632	0.017442356141875632
BA000007.3	BA000007.3_2860	2905284	2907929	-	0.013981188049705523	0.013981188049705523
BA000007.3	BA000007.3_2861	2907973	2908281	-	0.017638347596737304	0.017638347596737304
BA000007.3	BA000007.3_2862	2908308	2908730	-	0.02091860386503666	0.02091860386503666
BA000007.3	BA000007.3_2863	2908744	2909496	-	7.79421962231208e-6	7.79421962231208e-6
BA000007.3	BA000007.3_2864	2909504	2909902	-	0.024432765017129373	0.024432765017129373
BA000007.3	BA000007.3_2865	2909915	2910538	-	0.021566580827586397	0.021566580827586397
BA000007.3	BA000007.3_2866	2910541	2910822	-	0.018373518088682782	0.018373518088682782
BA000007.3	BA000007.3_2867	2910815	2911141	-	0.01748198049150839	0.01748198049150839
BA000007.3	BA000007.3_2868	2911229	2912269	-	0.020778118520277344	0.020778118520277344
BA000007.3	BA000007.3_2869	2912391	2912717	+	0.02373634109482403	0.02373634109482403
BA000007.3	BA000007.3_2870	2912717	2913604	+	0.007302769284647904	0.007302769284647904
BA000007.3	BA000007.3_2871	2913607	2914566	-	0.0002606324272127137	0.0002606324272127137
BA000007.3	BA000007.3_2872	2914511	2916013	-	0.035007041156114596	0.035007041156114596
BA000007.3	BA000007.3_2873	2916013	2916225	-	0.033281622566894695	0.033281622566894695
BA000007.3	BA000007.3_2874	2916222	2918345	-	0.03136402243784418	0.03136402243784418
BA000007.3	BA000007.3_2875	2918342	2918818	-	0.029231963319455694	0.029231963319455694
BA000007.3	BA000007.3_2876	2919273	2919740	-	0.02686039597229175	0.02686039597229175
BA000007.3	BA000007.3_2877	2919748	2919894	-	0.024221108848264054	0.024221108848264054
BA000007.3	BA000007.3_2878	2919894	2920463	-	0.02642729402862374	0.02642729402862374
BA000007.3	BA000007.3_2879	2920734	2921267	-	0.028810577874928373	0.028810577874928373
BA000007.3	BA000007.3_2880	2921272	2921487	-	0.030952986185009947	0.030952986185009947
BA000007.3	BA000007.3_2881	2921565	2921810	-	0.032879704044477785	0.032879704044477785
BA000007.3	BA000007.3_2882	2921851	2922030	-	0.034613126164866365	0.034613126164866365
BA000007.3	BA000007.3_2883	2922168	2924114	-	0.0006069244619164802	0.0006069244619164802
BA000007.3	BA000007.3_2884	2924625	2924894	-	0.04314346196325949	0.04314346196325949
BA000007.3	BA000007.3_2885	2924904	2925851	-	0.04219848976408023	0.04219848976408023
BA000007.3	BA000007.3_2886	2926358	2926840	-	0.04115104434353181	0.04115104434353181
BA000007.3	BA000007.3_2887	2926785	2926979	-	0.039989510110776005	0.039989510110776005
BA000007.3	BA000007.3_2888	2926976	2927581	-	0.03870092764146226	0.03870092764146226
BA000007.3	BA000007.3_2889	2927574	2927783	-	0.03727082155068733	0.03727082155068733
BA000007.3	BA000007.3_2890	2927743	2928144	-	0.03568300390045601	0.03568300390045601
BA000007.3	BA000007.3_2891	2928320	2928847	-	0.03391934891103556	0.03391934891103556
BA000007.3	BA000007.3_2892	2928844	2929290	-	0.03195953389223186	0.03195953389223186
BA000007.3	BA000007.3_2893	2929247	2929483	-	0.033356210100484694	0.033356210100484694
BA000007.3	BA000007.3_2894	2929494	2929709	-	0.03508540734207562	0.03508540734207562
BA000007.3	BA000007.3_2895	2929842	2930120	-	0.03664187429003689	0.03664187429003689
BA000007.3	BA000007.3_2896	2930191	2930481	-	0.038043348981354176	0.038043348981354176
BA000007.3	BA000007.3_2897	2930478	2931179	-	0.03930567018061963	0.03930567018061963
BA000007.3	BA000007.3_2898	2931176	2932114	-	0.040442996694576516	0.040442996694576516
BA000007.3	BA000007.3_2899	2932147	2932443	-	0.04146799870651658	0.04146799870651658
BA000007.3	BA000007.3_2900	2932558	2932776	-	0.030715360554513724	0.030715360554513724
BA000007.3	BA000007.3_2901	2932894	2933532	+	0.00209375448232892	0.00209375448232892
BA000007.3	BA000007.3_2902	2933655	2933936	+	0.03821851399399741	0.03821851399399741
BA000007.3	BA000007.3_2903	2933943	2934494	+	0.03683720182856249	0.03683720182856249
BA000007.3	BA000007.3_2904	2935007	2935279	+	0.03485345586966665	0.03485345586966665
BA000007.3	BA000007.3_2905	2935296	2935877	-	0.033127877767637245	0.033127877767637245
BA000007.3	BA000007.3_2906	2936138	2936506	+	0.031209656300049547	0.031209656300049547
BA000007.3	BA000007.3_2907	2936579	2936743	+	0.028922697199100192	0.028922697199100192
BA000007.3	BA000007.3_2908	2936712	2936855	+	0.028179065549916095	0.028179065549916095
BA000007.3	BA000007.3_2909	2936931	2937227	+	0.030530750710393278	0.030530750710393278
BA000007.3	BA000007.3_2910	2937233	2938018	+	0.03264533828549976	0.03264533828549976
BA000007.3	BA000007.3_2911	2938015	2938692	+	0.03454765034492023	0.03454765034492023
BA000007.3	BA000007.3_2912	2938692	2938874	+	0.03625976946086918	0.03625976946086918
BA000007.3	BA000007.3_2913	2938847	2939038	+	0.03780137092078293	0.03780137092078293
BA000007.3	BA000007.3_2914	2939115	2939330	+	0.039190009797070456	0.039190009797070456
BA000007.3	BA000007.3_2915	2939429	2939650	+	0.0009019303120693659	0.0009019303120693659
BA000007.3	BA000007.3_2916	2939647	2940594	+	0.19375016949619986	0.19375016949619986
BA000007.3	BA000007.3_2917	2940596	2940772	+	0.20662945286023807	0.20662945286023807
BA000007.3	BA000007.3_2918	2941106	2941462	+	0.2203335167721995	0.2203335167721995
BA000007.3	BA000007.3_2919	2941459	2941821	+	0.23529772192112164	0.23529772192112164
BA000007.3	BA000007.3_2920	2941909	2942151	+	0.2724769017684817	0.2724769017684817
BA000007.3	BA000007.3_2921	2942155	2942289	+	0.25586956430087215	0.25586956430087215
BA000007.3	BA000007.3_2922	2942308	2942562	+	0.23973251527008	0.23973251527008
BA000007.3	BA000007.3_2923	2942596	2943882	+	0.09398869270778873	0.09398869270778873
BA000007.3	BA000007.3_2924	2943957	2944604	+	0.08995592271430382	0.08995592271430382
BA000007.3	BA000007.3_2925	2944664	2944771	+	0.08628567950706385	0.08628567950706385
BA000007.3	BA000007.3_2926	2944752	2945483	-	0.04416434591232587	0.04416434591232587
BA000007.3	BA000007.3_2927	2945488	2946414	-	0.04448008515184239	0.04448008515184239
BA000007.3	BA000007.3_2928	2946407	2947564	-	0.023547237545190936	0.023547237545190936
BA000007.3	BA000007.3_2929	2947571	2948488	-	0.0111432491160275	0.0111432491160275
BA000007.3	BA000007.3_2930	2948740	2951007	-	0.008694365216160987	0.008694365216160987
BA000007.3	BA000007.3_2931	2951233	2952948	+	0.012700551719941458	0.012700551719941458
BA000007.3	BA000007.3_2932	2952986	2953918	-	0.010186286060099057	0.010186286060099057
BA000007.3	BA000007.3_2933	2954092	2954679	-	0.0006874684558790082	0.0006874684558790082
BA000007.3	BA000007.3_2934	2954849	2955427	+	0.009265737968763208	0.009265737968763208
BA000007.3	BA000007.3_2935	2955557	2956318	-	0.007824161886273141	0.007824161886273141
BA000007.3	BA000007.3_2936	2956371	2957807	-	0.008578819697981735	0.008578819697981735
BA000007.3	BA000007.3_2937	2958502	2959452	-	0.003265124789396008	0.003265124789396008
BA000007.3	BA000007.3_2938	2959612	2960805	-	0.021500480667304627	0.021500480667304627
BA000007.3	BA000007.3_2939	2960820	2961464	-	0.006012378444002486	0.006012378444002486
BA000007.3	BA000007.3_2940	2961473	2962174	-	0.0049208035093730425	0.0049208035093730425
BA000007.3	BA000007.3_2941	2962189	2963217	-	0.006266149202345674	0.006266149202345674
BA000007.3	BA000007.3_2942	2963229	2964587	-	0.0030729375112402567	0.0030729375112402567
BA000007.3	BA000007.3_2943	2964714	2965622	+	0.004474943398056155	0.004474943398056155
BA000007.3	BA000007.3_2944	2965753	2966151	+	0.0007528783120289278	0.0007528783120289278
BA000007.3	BA000007.3_2945	2966148	2966843	+	0.0005915467595614974	0.0005915467595614974
BA000007.3	BA000007.3_2946	2966973	2967857	+	0.0076473089345831195	0.0076473089345831195
BA000007.3	BA000007.3_2947	2968007	2968726	+	0.00152369007196802	0.00152369007196802
BA000007.3	BA000007.3_2948	2968729	2968968	+	0.00648265541251918	0.00648265541251918
BA000007.3	BA000007.3_2949	2969162	2970400	+	0.000025401818355142796	0.000025401818355142796
BA000007.3	BA000007.3_2950	2970394	2971629	+	0.001336927335634827	0.001336927335634827
BA000007.3	BA000007.3_2951	2971872	2972882	-	0.00405404085959683	0.00405404085959683
BA000007.3	BA000007.3_2952	2972898	2974418	-	0.009981533017795691	0.009981533017795691
BA000007.3	BA000007.3_2953	2974479	2975477	-	0.005699581389526946	0.005699581389526946
BA000007.3	BA000007.3_2954	2975756	2976796	-	0.006213665454565357	0.006213665454565357
BA000007.3	BA000007.3_2955	2976938	2978095	-	0.011992355949265312	0.011992355949265312
BA000007.3	BA000007.3_2956	2978112	2978780	-	0.012899152331522822	0.012899152331522822
BA000007.3	BA000007.3_2957	2979038	2979874	+	0.005581196787078585	0.005581196787078585
BA000007.3	BA000007.3_2958	2979906	2981885	-	0.004082846230134087	0.004082846230134087
BA000007.3	BA000007.3_2959	2982177	2983646	-	0.006064131986208494	0.006064131986208494
BA000007.3	BA000007.3_2960	2983851	2984732	-	0.006004152033169769	0.006004152033169769
BA000007.3	BA000007.3_2961	2984831	2985880	+	0.00006152025939470638	0.00006152025939470638
BA000007.3	BA000007.3_2962	2985954	2986811	+	0.009111907908680541	0.009111907908680541
BA000007.3	BA000007.3_2963	2986814	2987902	+	0.010814768607448209	0.010814768607448209
BA000007.3	BA000007.3_2964	2987958	2989208	-	0.011123952233343707	0.011123952233343707
BA000007.3	BA000007.3_2965	2989308	2990249	-	0.003911961720179322	0.003911961720179322
BA000007.3	BA000007.3_2966	2990379	2991077	+	0.020414727658474963	0.020414727658474963
BA000007.3	BA000007.3_2967	2991148	2992398	-	0.040312452399486616	0.040312452399486616
BA000007.3	BA000007.3_2968	2992492	2993430	-	0.049339337195657466	0.049339337195657466
BA000007.3	BA000007.3_2969	2993418	2994359	-	0.054785793824334475	0.054785793824334475
BA000007.3	BA000007.3_2970	2994783	2996474	-	3.301266442292509e-7	3.301266442292509e-7
BA000007.3	BA000007.3_2971	2996491	2997429	-	0.005998227895460055	0.005998227895460055
BA000007.3	BA000007.3_2972	2997429	2998559	-	0.00003932668390267162	0.00003932668390267162
BA000007.3	BA000007.3_2973	2998927	3000108	+	0.003455446253125706	0.003455446253125706
BA000007.3	BA000007.3_2974	3000105	3000359	-	2.9928683886603713e-6	2.9928683886603713e-6
BA000007.3	BA000007.3_2975	3000514	3001086	+	0.00003870075243758264	0.00003870075243758264
BA000007.3	BA000007.3_2976	3001300	3002775	+	0.006862219781474342	0.006862219781474342
BA000007.3	BA000007.3_2977	3002893	3003879	+	0.004116634333773025	0.004116634333773025
BA000007.3	BA000007.3_2978	3003918	3004631	+	0.002719152100027661	0.002719152100027661
BA000007.3	BA000007.3_2979	3005044	3005610	+	0.0023175929530552947	0.0023175929530552947
BA000007.3	BA000007.3_2980	3005791	3007347	+	0.00048715308357164254	0.00048715308357164254
BA000007.3	BA000007.3_2981	3007429	3009243	+	0.0037141823898294455	0.0037141823898294455
BA000007.3	BA000007.3_2982	3009244	3010338	+	0.0037491197500140057	0.0037491197500140057
BA000007.3	BA000007.3_2983	3010338	3011363	+	0.0020847445096912405	0.0020847445096912405
BA000007.3	BA000007.3_2984	3011365	3012954	+	0.019008614388912	0.019008614388912
BA000007.3	BA000007.3_2985	3012958	3013302	-	0.014626782516842674	0.014626782516842674
BA000007.3	BA000007.3_2986	3013635	3014825	-	0.02167022934014088	0.02167022934014088
BA000007.3	BA000007.3_2987	3014853	3015548	-	7.476495465139547e-6	7.476495465139547e-6
BA000007.3	BA000007.3_2988	3015697	3017457	+	0.001313763349413834	0.001313763349413834
BA000007.3	BA000007.3_2989	3017582	3017866	+	0.000047011486844801236	0.000047011486844801236
BA000007.3	BA000007.3_2990	3018005	3019012	-	0.011053619204975045	0.011053619204975045
BA000007.3	BA000007.3_2991	3019194	3019421	+	0.00971606343514883	0.00971606343514883
BA000007.3	BA000007.3_2992	3019441	3021201	+	0.0019178111554824212	0.0019178111554824212
BA000007.3	BA000007.3_2993	3021453	3024044	-	0.008142175448647199	0.008142175448647199
BA000007.3	BA000007.3_2994	3024364	3025011	+	0.011974078696403085	0.011974078696403085
BA000007.3	BA000007.3_2995	3025046	3026098	-	0.013305267866682808	0.013305267866682808
BA000007.3	BA000007.3_2996	3026095	3026652	-	0.004718682351215114	0.004718682351215114
BA000007.3	BA000007.3_2997	3026649	3028592	-	0.00004055566374987195	0.00004055566374987195
BA000007.3	BA000007.3_2998	3028589	3029068	-	0.0005278738002481208	0.0005278738002481208
BA000007.3	BA000007.3_2999	3029065	3029274	-	0.009782044384976724	0.009782044384976724
BA000007.3	BA000007.3_3000	3029271	3030008	-	0.009697260395186463	0.009697260395186463
BA000007.3	BA000007.3_3001	3030050	3030712	-	0.00022635333241036184	0.00022635333241036184
BA000007.3	BA000007.3_3002	3030709	3031326	-	0.015586353848574394	0.015586353848574394
BA000007.3	BA000007.3_3003	3031345	3031947	-	0.011831823294480681	0.011831823294480681
BA000007.3	BA000007.3_3004	3031957	3032406	-	0.013887866696411049	0.013887866696411049
BA000007.3	BA000007.3_3005	3032403	3033266	-	0.005269214597875038	0.005269214597875038
BA000007.3	BA000007.3_3006	3033253	3033948	-	0.004926741172259971	0.004926741172259971
BA000007.3	BA000007.3_3007	3033955	3036441	-	0.004043066356521306	0.004043066356521306
BA000007.3	BA000007.3_3008	3036438	3036701	-	0.008645820409376009	0.008645820409376009
BA000007.3	BA000007.3_3009	3036691	3037185	-	0.00011662541749076051	0.00011662541749076051
BA000007.3	BA000007.3_3010	3037294	3037458	+	0.020766441046740018	0.020766441046740018
BA000007.3	BA000007.3_3011	3037592	3038080	+	0.01748187173818344	0.01748187173818344
BA000007.3	BA000007.3_3012	3038230	3039876	-	0.01410383420878834	0.01410383420878834
BA000007.3	BA000007.3_3013	3040094	3041737	-	0.022434205234131973	0.022434205234131973
BA000007.3	BA000007.3_3014	3041813	3042463	-	0.025223263265953526	0.025223263265953526
BA000007.3	BA000007.3_3015	3042463	3043527	-	0.0028274454863896382	0.0028274454863896382
BA000007.3	BA000007.3_3016	3043601	3044656	-	0.0015422572801218801	0.0015422572801218801
BA000007.3	BA000007.3_3017	3044768	3045871	-	0.0007953953052772828	0.0007953953052772828
BA000007.3	BA000007.3_3018	3046610	3049282	+	2.256181895571371e-6	2.256181895571371e-6
BA000007.3	BA000007.3_3019	3049299	3049949	+	0.010632805346869044	0.010632805346869044
BA000007.3	BA000007.3_3020	3050149	3052998	-	0.002823286025318411	0.002823286025318411
BA000007.3	BA000007.3_3021	3053273	3054049	-	0.007412360642801942	0.007412360642801942
BA000007.3	BA000007.3_3022	3054054	3054836	-	0.00002408408296116548	0.00002408408296116548
BA000007.3	BA000007.3_3023	3054909	3055703	-	0.005303394352573012	0.005303394352573012
BA000007.3	BA000007.3_3024	3055704	3060098	-	0.00021842836650638582	0.00021842836650638582
BA000007.3	BA000007.3_3025	3060242	3060865	-	0.009681485040589246	0.009681485040589246
BA000007.3	BA000007.3_3026	3060862	3062415	-	0.009823299197010438	0.009823299197010438
BA000007.3	BA000007.3_3027	3062698	3065325	-	6.4143513012940824e-6	6.4143513012940824e-6
BA000007.3	BA000007.3_3028	3065472	3066194	+	0.005218819692969964	0.005218819692969964
BA000007.3	BA000007.3_3029	3066335	3070087	-	0.004270019017013359	0.004270019017013359
BA000007.3	BA000007.3_3030	3070783	3073068	+	6.335859526769552e-7	6.335859526769552e-7
BA000007.3	BA000007.3_3031	3073295	3074425	+	0.004105252179185266	0.004105252179185266
BA000007.3	BA000007.3_3032	3074425	3074679	+	0.01239882196594232	0.01239882196594232
BA000007.3	BA000007.3_3033	3074733	3075383	-	0.01852806600712984	0.01852806600712984
BA000007.3	BA000007.3_3034	3075464	3076654	-	0.01454948052421866	0.01454948052421866
BA000007.3	BA000007.3_3035	3076806	3077684	+	0.013312909835694033	0.013312909835694033
BA000007.3	BA000007.3_3036	3077838	3077969	+	0.020061041402299452	0.020061041402299452
BA000007.3	BA000007.3_3037	3078148	3079218	+	0.01662979308911769	0.01662979308911769
BA000007.3	BA000007.3_3038	3079442	3080518	-	0.012882356040696187	0.012882356040696187
BA000007.3	BA000007.3_3039	3080523	3081881	-	0.027795347690161103	0.027795347690161103
BA000007.3	BA000007.3_3040	3082154	3083782	+	0.02236920780197217	0.02236920780197217
BA000007.3	BA000007.3_3041	3083772	3085031	+	0.023602982326977166	0.023602982326977166
BA000007.3	BA000007.3_3042	3085028	3086218	+	0.016799386378825453	0.016799386378825453
BA000007.3	BA000007.3_3043	3086411	3087337	+	0.021797581925120955	0.021797581925120955
BA000007.3	BA000007.3_3044	3087378	3088130	-	0.022323789863391716	0.022323789863391716
BA000007.3	BA000007.3_3045	3088198	3088950	-	0.027763639213451687	0.027763639213451687
BA000007.3	BA000007.3_3046	3089027	3089353	+	0.0300117324941668	0.0300117324941668
BA000007.3	BA000007.3_3047	3089353	3090240	+	0.008920721617255285	0.008920721617255285
BA000007.3	BA000007.3_3048	3090243	3090800	-	0.014504975218613061	0.014504975218613061
BA000007.3	BA000007.3_3049	3090857	3092062	-	0.01282715898970887	0.01282715898970887
BA000007.3	BA000007.3_3050	3092077	3092859	-	0.017180338960288376	0.017180338960288376
BA000007.3	BA000007.3_3051	3093079	3094281	-	0.0029175547069086824	0.0029175547069086824
BA000007.3	BA000007.3_3052	3094381	3094923	-	0.011809020265249055	0.011809020265249055
BA000007.3	BA000007.3_3053	3095202	3095627	+	0.007401649534826898	0.007401649534826898
BA000007.3	BA000007.3_3054	3095666	3096268	-	0.017225283362039934	0.017225283362039934
BA000007.3	BA000007.3_3055	3096558	3097715	+	0.013352282950592265	0.013352282950592265
BA000007.3	BA000007.3_3056	3097719	3098687	+	0.017350790369942005	0.017350790369942005
BA000007.3	BA000007.3_3057	3098687	3100669	+	0.01708804550373942	0.01708804550373942
BA000007.3	BA000007.3_3058	3100666	3101556	+	0.011214784113098026	0.011214784113098026
BA000007.3	BA000007.3_3059	3101556	3103208	+	0.025477155436399983	0.025477155436399983
BA000007.3	BA000007.3_3060	3103205	3103540	+	0.0227242956926956	0.0227242956926956
BA000007.3	BA000007.3_3061	3103540	3103926	+	0.04042456321487705	0.04042456321487705
BA000007.3	BA000007.3_3062	3103920	3104186	-	0.03934632716096127	0.03934632716096127
BA000007.3	BA000007.3_3063	3104296	3105651	-	0.03814946038518483	0.03814946038518483
BA000007.3	BA000007.3_3064	3105648	3106610	-	0.032592450653827376	0.032592450653827376
BA000007.3	BA000007.3_3065	3106610	3107467	-	0.031281787902600486	0.031281787902600486
BA000007.3	BA000007.3_3066	3107482	3108240	-	0.03879002426974266	0.03879002426974266
BA000007.3	BA000007.3_3067	3108237	3109907	-	0.05352230335699078	0.05352230335699078
BA000007.3	BA000007.3_3068	3109996	3111291	-	0.0697948830788672	0.0697948830788672
