sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
BA000007.3	BA000007.3_3051	3093079	3094281	-	PF00994	Pfam	6.205793775194011e-32	2.2435986172068008e-35	6	170	0.0029175547069086824
BA000007.3	BA000007.3_3053	3095202	3095627	+	PF00293	Pfam	3.2493150511207267e-22	1.1747342918006966e-25	1	135	0.007401649534826898
BA000007.3	BA000007.3_3053	3095202	3095627	+	PF14815	Pfam	6.507942300751435e-7	2.352835249729369e-10	10	136	0.007401649534826898
BA000007.3	BA000007.3_3054	3095666	3096268	-	PF00300	Pfam	1.0945876745990558e-6	3.957294557480317e-10	56	129	0.017225283362039934
BA000007.3	BA000007.3_3055	3096558	3097715	+	PF01041	Pfam	1.2529708758441055e-137	4.529901937252731e-141	18	380	0.013352282950592265
BA000007.3	BA000007.3_3055	3096558	3097715	+	PF01053	Pfam	6.5078623576310235e-9	2.352806347661252e-12	38	176	0.013352282950592265
BA000007.3	BA000007.3_3055	3096558	3097715	+	PF00155	Pfam	1.109779659706897e-9	4.01221858173137e-13	41	170	0.013352282950592265
BA000007.3	BA000007.3_3056	3097719	3098687	+	PF13641	Pfam	1.5945674919842526e-12	5.764886088157095e-16	9	176	0.017350790369942005
BA000007.3	BA000007.3_3056	3097719	3098687	+	PF10111	Pfam	1.1020619214506959e-8	3.98431641883838e-12	11	103	0.017350790369942005
BA000007.3	BA000007.3_3056	3097719	3098687	+	PF00535	Pfam	3.369421352612378e-35	1.2181566712264562e-38	11	172	0.017350790369942005
BA000007.3	BA000007.3_3057	3098687	3100669	+	PF01370	Pfam	3.600068507262592e-47	1.3015432058071554e-50	318	566	0.01708804550373942
BA000007.3	BA000007.3_3057	3098687	3100669	+	PF16363	Pfam	9.421755324573635e-30	3.406274520814763e-33	319	645	0.01708804550373942
BA000007.3	BA000007.3_3058	3100666	3101556	+	PF01522	Pfam	1.8747611480820265e-12	6.777878337245216e-16	15	169	0.011214784113098026
BA000007.3	BA000007.3_3060	3103205	3103540	+	PF00892	Pfam	2.0154510164824105e-10	7.28651849776721e-14	3	107	0.0227242956926956
BA000007.3	BA000007.3_3063	3104296	3105651	-	PF00501	Pfam	4.903581805809928e-54	1.7728061481597716e-57	12	355	0.03814946038518483
BA000007.3	BA000007.3_3063	3104296	3105651	-	PF13193	Pfam	2.389143675333674e-7	8.63754040250786e-11	366	423	0.03814946038518483
BA000007.3	BA000007.3_3064	3105648	3106610	-	PF13378	Pfam	3.195000181331044e-17	1.1550976794400016e-20	123	280	0.032592450653827376
BA000007.3	BA000007.3_3065	3106610	3107467	-	PF00378	Pfam	8.072879174138634e-80	2.9186114150898895e-83	31	279	0.031281787902600486
BA000007.3	BA000007.3_3065	3106610	3107467	-	PF16113	Pfam	4.9472735576761574e-23	1.7886021538959355e-26	35	214	0.031281787902600486
BA000007.3	BA000007.3_3066	3107482	3108240	-	PF00561	Pfam	1.7285025896672356e-11	6.249105530250309e-15	15	186	0.03879002426974266
BA000007.3	BA000007.3_3066	3107482	3108240	-	PF12146	Pfam	3.5267180680493073e-7	1.275024608839229e-10	17	210	0.03879002426974266
BA000007.3	BA000007.3_3066	3107482	3108240	-	PF12697	Pfam	2.106426680802081e-18	7.615425454815912e-22	17	243	0.03879002426974266
BA000007.3	BA000007.3_3068	3109996	3111291	-	PF00425	Pfam	8.407829284886076e-66	3.0397068998141994e-69	169	420	0.0697948830788672
BA000007.3	BA000007.3_3070	3111730	3112191	-	PF13508	Pfam	4.981096840873754e-9	1.8008303835407642e-12	27	130	0.026188920781612036
BA000007.3	BA000007.3_3070	3111730	3112191	-	PF13673	Pfam	9.142980104462973e-17	3.305488107181118e-20	36	149	0.026188920781612036
BA000007.3	BA000007.3_3070	3111730	3112191	-	PF00583	Pfam	1.375322278773596e-8	4.972242511835126e-12	44	129	0.026188920781612036
BA000007.3	BA000007.3_3071	3112256	3113173	+	PF00753	Pfam	1.6542334711498187e-8	5.980598232645765e-12	25	135	0.007262285298637715
BA000007.3	BA000007.3_3071	3112256	3113173	+	PF12706	Pfam	2.4755324717457796e-9	8.949864323014387e-13	36	154	0.007262285298637715
BA000007.3	BA000007.3_3071	3112256	3113173	+	PF12706	Pfam	8.370646071463461e-8	3.026263944853023e-11	203	270	0.007262285298637715
BA000007.3	BA000007.3_3074	3116286	3117743	-	PF00361	Pfam	1.8401434547311145e-92	6.6527239867357715e-96	122	420	0.008831689362643454
BA000007.3	BA000007.3_3075	3117750	3119279	-	PF00361	Pfam	8.22602438753513e-71	2.97397844813273e-74	134	430	0.00589494060655326
BA000007.3	BA000007.3_3076	3119510	3121351	-	PF00662	Pfam	5.625677107640179e-21	2.033867356341352e-24	67	117	0.005965803454301171
BA000007.3	BA000007.3_3076	3119510	3121351	-	PF00361	Pfam	4.490383577911732e-100	1.6234213947620146e-103	133	425	0.005965803454301171
BA000007.3	BA000007.3_3077	3121348	3121650	-	PF00420	Pfam	2.157183227793888e-20	7.79892707083835e-24	8	95	0.00609492495123591
BA000007.3	BA000007.3_3078	3121647	3122201	-	PF00499	Pfam	1.4232435961716113e-33	5.145493840099824e-37	17	157	0.00008033356992814475
BA000007.3	BA000007.3_3079	3122213	3122755	-	PF13237	Pfam	4.7419641647288306e-7	1.7143760537703653e-10	57	110	5.1282114146750586e-6
BA000007.3	BA000007.3_3079	3122213	3122755	-	PF12838	Pfam	2.1327286142611135e-12	7.710515597473295e-16	59	113	5.1282114146750586e-6
BA000007.3	BA000007.3_3079	3122213	3122755	-	PF13187	Pfam	2.240795693346745e-7	8.101213641889895e-11	59	114	5.1282114146750586e-6
BA000007.3	BA000007.3_3079	3122213	3122755	-	PF00037	Pfam	1.0933992547801272e-9	3.952998028850785e-13	93	115	5.1282114146750586e-6
BA000007.3	BA000007.3_3080	3122770	3123747	-	PF00146	Pfam	1.0668722080067157e-120	3.85709402750078e-124	17	317	0.000021033616509381364
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF13510	Pfam	4.152515372975455e-12	1.5012709229846186e-15	3	78	0.00421670710239438
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF00111	Pfam	8.583022558381018e-10	3.103045031952646e-13	4	71	0.00421670710239438
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF10588	Pfam	7.982037847579543e-16	2.8857692869051134e-19	88	124	0.00421670710239438
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF04879	Pfam	1.0018172963261757e-11	3.621899119038958e-15	221	274	0.00421670710239438
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF00384	Pfam	1.4390639348911963e-8	5.2026895693824885e-12	562	638	0.00421670710239438
BA000007.3	BA000007.3_3081	3123744	3126470	-	PF01568	Pfam	4.434472400275719e-7	1.6032076645971507e-10	829	889	0.00421670710239438
BA000007.3	BA000007.3_3082	3126523	3127860	-	PF01512	Pfam	6.155047955354126e-51	2.2252523338228942e-54	54	226	0.012807232393735803
BA000007.3	BA000007.3_3082	3126523	3127860	-	PF10589	Pfam	2.6972666895203343e-27	9.751506469704752e-31	338	421	0.012807232393735803
BA000007.3	BA000007.3_3083	3127857	3128357	-	PF01257	Pfam	3.5489511657975024e-51	1.2830626051328642e-54	23	166	0.0000691766166444701
BA000007.3	BA000007.3_3084	3128360	3130162	-	PF00329	Pfam	1.7871421386063158e-40	6.461106791779883e-44	50	177	1.6815329713164856e-6
BA000007.3	BA000007.3_3084	3128360	3130162	-	PF00346	Pfam	3.2687080646677307e-102	1.1817455042182684e-105	329	600	1.6815329713164856e-6
BA000007.3	BA000007.3_3085	3130256	3130918	-	PF01058	Pfam	2.272432258542064e-22	8.215590233340795e-26	64	170	0.001017081822924477
BA000007.3	BA000007.3_3086	3130934	3131377	-	PF00507	Pfam	1.352295641570301e-31	4.888993642698123e-35	28	125	0.00025158811435711706
BA000007.3	BA000007.3_3088	3132008	3132946	-	PF00126	Pfam	1.3572715231918945e-18	4.906983091800053e-22	13	71	0.005945509549896594
BA000007.3	BA000007.3_3088	3132008	3132946	-	PF03466	Pfam	1.1586649879362116e-26	4.188955126305899e-30	97	281	0.005945509549896594
BA000007.3	BA000007.3_3089	3133866	3135083	+	PF00155	Pfam	1.573297689613427e-47	5.687988754929237e-51	58	387	0.00856565212988168
BA000007.3	BA000007.3_3090	3135167	3135766	+	PF01966	Pfam	3.945385142773214e-8	1.4263865302867731e-11	31	139	0.004444856046521511
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF03600	Pfam	1.0903337007606583e-38	3.941915042518649e-42	16	198	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF00939	Pfam	2.3448609207254137e-6	8.477443675796868e-10	88	193	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF02080	Pfam	1.3334631610810258e-13	4.8209080299386325e-17	231	304	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF02080	Pfam	6.351223638869489e-11	2.2961762974943924e-14	326	392	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF06808	Pfam	2.2565121528763537e-7	8.158033813725067e-11	416	604	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF03600	Pfam	1.068378081702064e-21	3.862538256334288e-25	430	605	0.0012494893591033182
BA000007.3	BA000007.3_3091	3135825	3137657	-	PF00939	Pfam	3.528630810669999e-12	1.2757161282248731e-15	438	604	0.0012494893591033182
BA000007.3	BA000007.3_3092	3137744	3138394	-	PF00702	Pfam	1.6877644597032243e-16	6.101823787791845e-20	4	175	0.0141526233631964
BA000007.3	BA000007.3_3095	3139775	3140977	+	PF00871	Pfam	1.1639687278431128e-188	4.208129890972931e-192	5	393	0.00019076276244118552
BA000007.3	BA000007.3_3096	3141052	3143196	+	PF13500	Pfam	1.4167169070336218e-48	5.1218977116183e-52	4	230	5.9124061674812235e-6
BA000007.3	BA000007.3_3096	3141052	3143196	+	PF07085	Pfam	1.006525536206217e-28	3.638920955192397e-32	234	345	5.9124061674812235e-6
BA000007.3	BA000007.3_3096	3141052	3143196	+	PF01515	Pfam	3.4767847485745515e-131	1.2569720710681676e-134	392	707	5.9124061674812235e-6
BA000007.3	BA000007.3_3098	3144939	3145481	-	PF00293	Pfam	1.2025586850900318e-18	4.347645282321156e-22	36	154	0.006528978414008695
BA000007.3	BA000007.3_3099	3145539	3146090	-	PF00149	Pfam	9.353599898159256e-12	3.3816340918869325e-15	1	126	0.0021856392391837003
BA000007.3	BA000007.3_3099	3145539	3146090	-	PF12850	Pfam	4.4751842629906397e-26	1.6179263423682718e-29	1	161	0.0021856392391837003
BA000007.3	BA000007.3_3100	3146146	3146790	-	PF02798	Pfam	7.558395350197601e-12	2.7326085864778022e-15	13	80	0.0028660244387297795
BA000007.3	BA000007.3_3100	3146146	3146790	-	PF13409	Pfam	2.245730156163133e-9	8.119053348384428e-13	15	81	0.0028660244387297795
BA000007.3	BA000007.3_3100	3146146	3146790	-	PF13417	Pfam	8.915411086418104e-12	3.223214420252387e-15	15	86	0.0028660244387297795
BA000007.3	BA000007.3_3101	3146926	3147573	+	PF02798	Pfam	4.2174662147605107e-14	1.5247527891397362e-17	4	81	0.0018148412387556032
BA000007.3	BA000007.3_3101	3146926	3147573	+	PF13417	Pfam	2.371373728178403e-10	8.573296197318884e-14	4	83	0.0018148412387556032
BA000007.3	BA000007.3_3101	3146926	3147573	+	PF13409	Pfam	5.255867058296991e-10	1.900168856940344e-13	10	81	0.0018148412387556032
BA000007.3	BA000007.3_3101	3146926	3147573	+	PF13410	Pfam	1.9405229783367583e-8	7.015628988925374e-12	128	192	0.0018148412387556032
BA000007.3	BA000007.3_3102	3147630	3147992	+	PF02152	Pfam	6.123546645741453e-26	2.213863574020771e-29	8	116	0.00010802880923451649
BA000007.3	BA000007.3_3103	3148013	3148906	+	PF01370	Pfam	2.0420317925677144e-23	7.382616748256379e-27	3	214	0.001565657380228815
BA000007.3	BA000007.3_3103	3148013	3148906	+	PF16363	Pfam	1.0215913082701584e-7	3.693388677766299e-11	5	133	0.001565657380228815
BA000007.3	BA000007.3_3103	3148013	3148906	+	PF13460	Pfam	5.090526092357651e-10	1.8403926581191798e-13	7	115	0.001565657380228815
BA000007.3	BA000007.3_3103	3148013	3148906	+	PF08338	Pfam	1.2550524684152775e-19	4.5374275792309385e-23	249	295	0.001565657380228815
BA000007.3	BA000007.3_3105	3150041	3150814	-	PF00005	Pfam	2.1534555590566615e-34	7.78545032196913e-38	21	181	0.004658209557927112
BA000007.3	BA000007.3_3105	3150041	3150814	-	PF02463	Pfam	9.933791217613805e-9	3.5913923418705007e-12	33	220	0.004658209557927112
BA000007.3	BA000007.3_3105	3150041	3150814	-	PF13304	Pfam	1.6375857199358951e-6	5.920411134981544e-10	151	210	0.004658209557927112
BA000007.3	BA000007.3_3106	3150822	3151538	-	PF00528	Pfam	3.5976638212778386e-16	1.3006738327107154e-19	37	224	0.00476578994582678
BA000007.3	BA000007.3_3107	3151535	3152221	-	PF00528	Pfam	1.3384687610103592e-24	4.839004920500214e-28	28	219	0.004815426006766056
BA000007.3	BA000007.3_3108	3152311	3153093	-	PF00497	Pfam	9.754493710900495e-64	3.526570394396419e-67	28	254	0.0031489476444275183
BA000007.3	BA000007.3_3109	3153314	3154096	-	PF00497	Pfam	3.0329286846868925e-63	1.0965035013329329e-66	28	254	0.0032726033084501858
BA000007.3	BA000007.3_3111	3155026	3156543	-	PF13522	Pfam	4.6291895956417415e-17	1.67360433681914e-20	65	196	0.00033353090534373364
BA000007.3	BA000007.3_3111	3155026	3156543	-	PF13537	Pfam	1.887302758322669e-14	6.823220384391428e-18	81	215	0.00033353090534373364
BA000007.3	BA000007.3_3111	3155026	3156543	-	PF00156	Pfam	8.0395387340467e-8	2.9065577491130513e-11	287	394	0.00033353090534373364
BA000007.3	BA000007.3_3112	3156580	3157068	-	PF02674	Pfam	5.045179232047841e-35	1.8239982762284313e-38	4	141	0.0001543281798924342
BA000007.3	BA000007.3_3113	3157509	3158171	-	PF05036	Pfam	7.708072637999599e-12	2.7867218503252344e-15	141	214	0.0008440046270410885
BA000007.3	BA000007.3_3114	3158161	3159429	-	PF08245	Pfam	4.997036995756939e-10	1.806593273954063e-13	54	197	0.0006310918703179074
BA000007.3	BA000007.3_3114	3158161	3159429	-	PF02875	Pfam	8.546984271968495e-8	3.0900160057731365e-11	287	345	0.0006310918703179074
BA000007.3	BA000007.3_3115	3159499	3160413	-	PF01039	Pfam	6.261064933396249e-20	2.2635809592900395e-23	54	266	0.005680915099641901
BA000007.3	BA000007.3_3116	3160569	3161228	-	PF09335	Pfam	2.450846760945054e-25	8.860617356995857e-29	49	177	0.006359707684629573
BA000007.3	BA000007.3_3117	3161311	3162123	-	PF01416	Pfam	9.187131030910958e-10	3.321450119635198e-13	17	111	0.000055916110115152115
BA000007.3	BA000007.3_3117	3161311	3162123	-	PF01416	Pfam	6.466158960188566e-29	2.3377291974651358e-32	151	253	0.000055916110115152115
BA000007.3	BA000007.3_3118	3162123	3163136	-	PF01118	Pfam	2.9468496488929148e-25	1.065383097936701e-28	6	117	0.007857981136491289
BA000007.3	BA000007.3_3118	3162123	3163136	-	PF02774	Pfam	1.0307061217237466e-42	3.7263417271285126e-46	141	317	0.007857981136491289
BA000007.3	BA000007.3_3119	3163202	3164338	-	PF02826	Pfam	3.0467596460111634e-33	1.101503848883284e-36	109	256	0.0264847274266037
BA000007.3	BA000007.3_3121	3165429	3166607	-	PF07690	Pfam	1.213873658738556e-16	4.388552634629631e-20	20	242	0.04265734819850591
BA000007.3	BA000007.3_3121	3165429	3166607	-	PF07690	Pfam	4.0637417016982816e-15	1.4691763202090679e-18	223	390	0.04265734819850591
BA000007.3	BA000007.3_3122	3166882	3168102	-	PF00109	Pfam	4.9671907506288566e-40	1.7958028744139034e-43	3	246	0.0570973203335204
BA000007.3	BA000007.3_3122	3166882	3168102	-	PF02801	Pfam	7.2029796435593625e-31	2.6041141155312227e-34	254	361	0.0570973203335204
BA000007.3	BA000007.3_3123	3168261	3170267	+	PF05430	Pfam	8.004384161828628e-53	2.8938482146885856e-56	118	244	0.00008074565204703782
BA000007.3	BA000007.3_3123	3168261	3170267	+	PF01266	Pfam	2.7548050581933332e-49	9.959526602289708e-53	267	632	0.00008074565204703782
BA000007.3	BA000007.3_3126	3171248	3172057	-	PF01925	Pfam	2.4765830842030084e-42	8.95366263269345e-46	18	253	0.003434097993660199
BA000007.3	BA000007.3_3128	3172885	3173970	-	PF01264	Pfam	5.934059789906012e-144	2.1453578416146102e-147	10	345	0.00422390569443251
BA000007.3	BA000007.3_3129	3174005	3174937	-	PF05175	Pfam	1.5483554750725393e-16	5.597814443501588e-20	132	215	0.013971454090042003
BA000007.3	BA000007.3_3129	3174005	3174937	-	PF13847	Pfam	4.812835775769578e-13	1.7399984728017274e-16	134	271	0.013971454090042003
BA000007.3	BA000007.3_3129	3174005	3174937	-	PF09445	Pfam	6.206364200248463e-7	2.243804844630681e-10	135	209	0.013971454090042003
BA000007.3	BA000007.3_3129	3174005	3174937	-	PF13649	Pfam	2.0693511899495763e-10	7.481385357735272e-14	136	216	0.013971454090042003
BA000007.3	BA000007.3_3130	3175103	3175654	+	PF01713	Pfam	1.0502983544890772e-17	3.7971740943205976e-21	98	172	0.0005572825468556463
BA000007.3	BA000007.3_3138	3182876	3183361	-	PF00300	Pfam	2.4769024747158015e-8	8.95481733447506e-12	3	71	0.026807599960609232
BA000007.3	BA000007.3_3139	3183564	3185708	-	PF00378	Pfam	6.241330781944154e-45	2.2564464142965128e-48	15	204	0.028690008398557575
BA000007.3	BA000007.3_3139	3183564	3185708	-	PF16113	Pfam	2.298108783789726e-30	8.30841931955794e-34	17	207	0.028690008398557575
BA000007.3	BA000007.3_3139	3183564	3185708	-	PF02737	Pfam	5.060394874689781e-61	1.8294992316304343e-64	311	489	0.028690008398557575
BA000007.3	BA000007.3_3139	3183564	3185708	-	PF00725	Pfam	6.102151661961123e-29	2.2061285835000444e-32	492	586	0.028690008398557575
BA000007.3	BA000007.3_3140	3185708	3187018	-	PF00108	Pfam	2.5069764876958328e-61	9.063544785595924e-65	15	288	0.0042716538991333436
BA000007.3	BA000007.3_3140	3185708	3187018	-	PF02803	Pfam	5.708912696784109e-37	2.063959760225636e-40	297	434	0.0042716538991333436
BA000007.3	BA000007.3_3145	3192034	3192966	+	PF01226	Pfam	3.3974379598914125e-41	1.2282855964900262e-44	40	276	0.00025222667791761954
BA000007.3	BA000007.3_3146	3193278	3194435	+	PF00589	Pfam	3.0831437805178443e-34	1.1146579105270587e-37	199	364	0.010715950097680761
BA000007.3	BA000007.3_3154	3200885	3201511	+	PF00239	Pfam	3.8667238911078826e-25	1.39794789989439e-28	5	156	0.00902359413785894
BA000007.3	BA000007.3_3155	3202109	3203356	-	PF07690	Pfam	2.416259937653699e-19	8.735574611907805e-23	19	313	0.00006409392999768406
BA000007.3	BA000007.3_3155	3202109	3203356	-	PF03825	Pfam	2.6128627293723265e-7	9.446358385294023e-11	19	397	0.00006409392999768406
BA000007.3	BA000007.3_3155	3202109	3203356	-	PF12832	Pfam	3.6719768095874763e-23	1.3275404228443515e-26	20	380	0.00006409392999768406
BA000007.3	BA000007.3_3156	3203428	3204342	-	PF00294	Pfam	3.4105570524572887e-68	1.2330285800640957e-71	3	298	0.006043620448481335
BA000007.3	BA000007.3_3157	3204558	3205991	+	PF00251	Pfam	6.067536883346784e-103	2.1936142022222645e-106	29	330	0.00005186613129363618
BA000007.3	BA000007.3_3157	3204558	3205991	+	PF08244	Pfam	5.4644930602868675e-24	1.9755940203495544e-27	333	474	0.00005186613129363618
BA000007.3	BA000007.3_3158	3205999	3206952	-	PF00356	Pfam	9.176648833787288e-12	3.3176604605160115e-15	1	34	0.016582662702916202
BA000007.3	BA000007.3_3158	3205999	3206952	-	PF00532	Pfam	2.8850747333285434e-90	1.0430494335967257e-93	47	315	0.016582662702916202
BA000007.3	BA000007.3_3158	3205999	3206952	-	PF13377	Pfam	1.461348116892031e-19	5.2832542186985933e-23	155	297	0.016582662702916202
BA000007.3	BA000007.3_3160	3207473	3208801	+	PF00291	Pfam	3.3946403195603765e-71	1.2272741574694058e-74	73	404	0.014841098178521294
BA000007.3	BA000007.3_3161	3208909	3210447	-	PF07690	Pfam	1.4037793374274392e-51	5.075124141097032e-55	23	417	0.018551291735741937
BA000007.3	BA000007.3_3163	3212026	3212640	+	PF00072	Pfam	6.906200148795167e-28	2.4968185642788024e-31	4	114	0.03230186521343885
BA000007.3	BA000007.3_3163	3212026	3212640	+	PF00196	Pfam	1.2752146008322483e-22	4.610320321157803e-26	142	198	0.03230186521343885
BA000007.3	BA000007.3_3164	3212645	3216238	+	PF00497	Pfam	1.1666381423817557e-13	4.217780702753998e-17	73	276	0.0024405470119287765
BA000007.3	BA000007.3_3164	3212645	3216238	+	PF00497	Pfam	3.9675187422907407e-25	1.4343885546965802e-28	306	520	0.0024405470119287765
BA000007.3	BA000007.3_3164	3212645	3216238	+	PF00512	Pfam	5.839050993195854e-15	2.1110090358625647e-18	711	777	0.0024405470119287765
BA000007.3	BA000007.3_3164	3212645	3216238	+	PF02518	Pfam	6.34321337194475e-26	2.2932803224673715e-29	825	937	0.0024405470119287765
BA000007.3	BA000007.3_3164	3212645	3216238	+	PF00072	Pfam	9.905779289442574e-30	3.581265108258342e-33	961	1070	0.0024405470119287765
BA000007.3	BA000007.3_3165	3216294	3217172	-	PF02515	Pfam	5.089240714670135e-81	1.8399279517968672e-84	1	266	0.005621161399711911
BA000007.3	BA000007.3_3166	3217205	3217435	-	PF02515	Pfam	9.814123817556292e-17	3.548128639752817e-20	11	61	0.005615462460643301
BA000007.3	BA000007.3_3167	3217509	3218453	-	PF03547	Pfam	1.3796332628942462e-35	4.987828137723233e-39	6	161	0.0024966391462366935
BA000007.3	BA000007.3_3167	3217509	3218453	-	PF03547	Pfam	2.849968585318692e-29	1.0303574061166638e-32	166	307	0.0024966391462366935
BA000007.3	BA000007.3_3168	3218523	3220217	-	PF00205	Pfam	5.053124325661046e-35	1.8268706889591633e-38	202	327	0.011451753310505974
BA000007.3	BA000007.3_3169	3220271	3221521	-	PF02515	Pfam	8.303375012761868e-94	3.0019432439486147e-97	5	393	0.014365132786811802
BA000007.3	BA000007.3_3174	3225324	3226562	-	PF00155	Pfam	1.752395319991295e-60	6.335485610959129e-64	37	376	0.020327454586611445
BA000007.3	BA000007.3_3175	3226939	3228636	+	PF07694	Pfam	5.861463865859778e-42	2.11911202670274e-45	29	193	0.000056796290008211696
